ear_left,ear_right,ear_avg,mar,pitch,yaw,roll,neck_tilt,p_mlp_drowsy,p_lstm_drowsy,neck_alarm,ema_prob,alarm_on,frame_idx,face_detected
0.3698881774260303,0.3698881774260303,0.3698881774260303,0.007120410910461542,-22.669864619118357,-4.714882439275113,-179.4353230708801,-6.388073264761917,0.13989734649658203,,False,0.13985667883071293,False,22,True
0.28352784300341827,0.28352784300341827,0.28352784300341827,0.00718747381143811,-24.56693018318863,-4.302998445709828,179.79930646100624,-6.728455207616508,0.3215157389640808,,False,0.17618849085738653,False,24,True
0.21620695051915262,0.21620695051915262,0.21620695051915262,0.007735327992925184,-22.451692362312386,-3.669173655955692,178.05427574894958,-6.816450884004823,0.43166959285736084,,False,0.22728471125738142,False,26,True
0.28892621634950577,0.28892621634950577,0.28892621634950577,0.0019325954150366679,-23.835155699200875,-3.986799946233168,179.1473731440871,-7.456309909844961,0.31988245248794556,,False,0.24580425950349427,False,28,True
0.31276924062910905,0.31276924062910905,0.31276924062910905,0.005859888009093381,-24.426164603089333,-3.942625403359233,-179.805018094649,-9.931163831223236,0.14363056421279907,,False,0.22536952044535524,False,30,True
0.31710985057196095,0.31710985057196095,0.31710985057196095,0.005391377362089957,-23.238147145056264,-3.5426804511523464,179.5451143604583,-11.76959830931412,0.3545358180999756,,False,0.2512027799762793,False,32,True
0.33698946230005844,0.33698946230005844,0.33698946230005844,0.0017318348067055004,-22.770027721643906,-3.0970705030011305,179.59326723339825,-12.034785046099115,0.36943918466567993,,False,0.2748500609141595,False,34,True
0.3661502508283705,0.3661502508283705,0.3661502508283705,0.0045749330526464755,-21.992629396832996,-1.9896135652429916,177.76274257047777,-8.568110354063394,0.3952091932296753,,False,0.29892188737726266,False,36,True
0.3632795003148662,0.3632795003148662,0.3632795003148662,0.0056413084249325035,-22.841514018067887,-1.8701370604608873,177.5885821201331,-7.366486819691168,0.38508301973342896,,False,0.31615411384849595,False,38,True
0.365606328720798,0.365606328720798,0.365606328720798,0.005473220435275024,-22.891007432395902,-1.6054954134547925,177.555081502161,-5.966121689423037,0.3822081685066223,,False,0.32936492478012125,False,40,True
0.3513553254712525,0.3513553254712525,0.3513553254712525,0.0026065415633994633,-24.013905411535397,-1.880004226698381,177.95001263039302,-7.516864474463558,0.36210983991622925,,False,0.33591390780734287,False,42,True
0.34624437000898656,0.34624437000898656,0.34624437000898656,0.0021631389621187126,-24.52937975300361,-1.5878910084511575,177.65714079027833,-25.431571061776296,0.4090299606323242,,True,0.3987311262458743,False,44,True
0.34539119353695835,0.34539119353695835,0.34539119353695835,0.008610134120230126,-24.05286674944909,-1.6155597906534525,178.1019458835893,-18.370604070432048,0.4014133810997009,,True,0.44898490099669947,False,46,True
0.34664395659373026,0.34664395659373026,0.34664395659373026,0.006450626132339296,-24.671295005559244,-2.0961437118529007,178.79662601422643,-18.008880518439724,0.3932695984840393,,True,0.4891879207973596,False,48,True
0.3347761125930041,0.3347761125930041,0.3347761125930041,0.0022373541738367267,-24.37287472947312,-2.5578465619819446,178.70342582286014,-15.208101886148935,0.36647921800613403,,False,0.4646461802391145,False,50,True
0.3542479361490913,0.3542479361490913,0.3542479361490913,0.007074519113133538,-24.606130226169192,-2.5245408833942165,177.47655755846773,-12.358447966064645,0.38342344760894775,,False,0.44840163371308117,False,52,True
0.36772640046103616,0.36772640046103616,0.36772640046103616,0.008224366616199704,-22.7204830361994,-3.245467808987424,176.01044936704568,-11.477908297411368,0.405628502368927,,False,0.43984700744425037,False,54,True
0.36255252750008926,0.36255252750008926,0.36255252750008926,0.007340706243452134,-23.274360793918284,-3.2106623099283125,175.7314057838741,-11.363229779549288,0.39513933658599854,,False,0.4309054732726,False,56,True
0.38049836023076,0.38049836023076,0.38049836023076,0.011009261326360271,-25.15708253976785,-3.57915764227133,176.92793399182074,-2.1080301873104905,0.37983381748199463,,False,0.42069114211447894,False,58,True
0.3693277719934246,0.3693277719934246,0.3693277719934246,0.00937534125853616,-26.347576428143373,-3.8627991023531667,176.5472798905112,1.5267712567248808,0.35229337215423584,0.48104363679885864,False,0.43276164105135495,False,60,True
0.3839167019877493,0.3839167019877493,0.3839167019877493,0.007173681618775785,-27.281471354370026,-3.0552353466259823,175.45888977983927,2.839150077349835,0.35373640060424805,0.4854825735092163,False,0.44330582754292724,False,62,True
0.39577531042717073,0.39577531042717073,0.39577531042717073,0.010851768980437326,-30.858095662237776,-2.9769662070597898,175.46259061073738,-0.27261693629191097,0.36146974563598633,0.48969030380249023,False,0.45258272279483985,False,64,True
0.37125977040222324,0.37125977040222324,0.37125977040222324,0.009965755099983558,-31.970148075428217,-1.5348828352760444,174.68018266434436,0.09835311872009875,0.3320414423942566,0.49311918020248413,False,0.46069001427636874,False,66,True
0.3725697226768284,0.3725697226768284,0.3725697226768284,0.009279710077077143,-33.39990986560541,-1.2110930163309035,174.40332429359023,-0.08170400100192687,0.32523632049560547,0.4964674711227417,False,0.46784550564564337,False,68,True
0.3855418556143705,0.3855418556143705,0.3855418556143705,0.008091793562572627,-32.89636910729727,-0.9008999713167292,175.24028735738844,3.9702177823970364,0.32901161909103394,0.5008688271045685,False,0.47445016993742845,False,70,True
0.365551274635189,0.365551274635189,0.365551274635189,0.015375061654128755,-37.34203255254935,-0.6151670005356591,175.13297877930415,7.15609112735399,0.29884493350982666,0.5056107938289642,False,0.4806822947157356,False,72,True
0.3621633559385784,0.3621633559385784,0.3621633559385784,0.015330476537973287,-38.667113660846645,-0.9852603089802016,173.8076934485155,15.384681985129951,0.2762165665626526,0.5123502910137177,True,0.5145458357725885,False,74,True
0.3643418982332689,0.3643418982332689,0.3643418982332689,0.015383164099643049,-39.281868497930695,-1.0411325058872194,172.68184794815664,10.07383137102302,0.28372812271118164,0.518633246421814,False,0.5153633179024336,False,76,True
0.37202692671543625,0.37202692671543625,0.37202692671543625,0.01651284112225274,-40.38846202232619,-1.087892706053489,173.03352411192435,8.628865880492611,0.2883213758468628,0.5247340798377991,False,0.5172374702895067,False,78,True
0.36824105810326957,0.36824105810326957,0.36824105810326957,0.020118173599386936,-41.89337007682963,-0.706197681674081,173.33455601079146,8.36894805812727,0.28432029485702515,0.5302543044090271,False,0.5198408371134109,False,80,True
0.34744510913720283,0.34744510913720283,0.34744510913720283,0.03200672226419911,-45.15646862435767,0.988912933843151,171.21742677458397,16.75030643242723,0.25805234909057617,0.5361497700214386,True,0.5458726696907288,False,82,True
0.19623063422684073,0.19623063422684073,0.19623063422684073,0.02714072084019836,-48.411009260821615,1.7982607679575022,168.770926203976,17.212506188448074,0.4032275080680847,0.5384276807308197,True,0.5666981357525831,False,84,True
0.2989607352632928,0.2989607352632928,0.2989607352632928,0.029686241215494544,-55.495363003544206,1.6875499388077675,166.7051186984149,32.92060487882492,0.20519208908081055,0.5465544760227203,True,0.5833585086020665,False,86,True
0.31990914602622306,0.31990914602622306,0.31990914602622306,0.03308539697797782,-56.43515241982616,4.617911180437888,162.50279348787117,32.43886354369952,0.20324742794036865,0.5560648143291473,True,0.5966868068816532,False,88,True
0.2994557350898135,0.2994557350898135,0.2994557350898135,0.0672306910342517,-0.17249016539299303,-5.641088235462862,-100.48704907003068,45.63664674251727,0.31477367877960205,0.5632944107055664,True,0.6073494455053225,False,90,True
0.2898860770444862,0.2898860770444862,0.2898860770444862,0.05231691692650203,0.0025604319819861965,-11.922548872284088,-169.25428265422838,62.94735279239653,0.26809024810791016,0.5687407553195953,True,0.6158795564042581,False,92,True
0.35280897481356777,0.35280897481356777,0.35280897481356777,0.06239913148871707,-55.47381295581553,-175.34216879430608,160.7875429653211,61.78816466530936,0.2574143409729004,0.5899039506912231,True,0.6227036451234065,False,94,True
0.39608904646502674,0.39608904646502674,0.39608904646502674,0.05338550815717291,-55.69837691061519,-175.3003697642102,161.61618096515272,56.91555349602403,0.25916337966918945,0.606394499540329,True,0.6281629160987252,False,96,True
0.3975600924524979,0.3975600924524979,0.3975600924524979,0.048155142581201606,-55.7732930489142,-175.25982866288462,162.83077414478126,60.50046167193504,0.24608027935028076,0.6163646876811981,True,0.6325303328789802,False,98,True
0.43067752258642944,0.43067752258642944,0.43067752258642944,0.045564316159853506,-55.115175056503645,-175.92665139526287,163.73931646615787,63.872182182587906,0.24533885717391968,0.6224749088287354,True,0.6360242663031842,False,100,True
0.44702262755036803,0.44702262755036803,0.44702262755036803,0.0633250553278852,-55.14027150828356,-175.85700619712532,164.4249422497675,53.80996973159771,0.2823767066001892,0.6240839064121246,True,0.6388194130425474,False,102,True
0.41101766832846826,0.41101766832846826,0.41101766832846826,0.03936236264370193,-53.76932045038728,-176.57760462714873,164.0507931907025,41.82060277051382,0.2709878087043762,0.6217382550239563,True,0.641055530434038,False,104,True
0.16537857488115631,0.16537857488115631,0.16537857488115631,0.019471001917312467,-51.32390383394944,-2.5345015627156355,172.45061426086914,45.06496029760113,0.43657082319259644,0.6105858683586121,True,0.6428444243472304,False,106,True
0.25196092575581713,0.25196092575581713,0.25196092575581713,0.015630213548208913,-43.25466456964511,-0.7142579739817703,170.17407913869818,28.143355350494264,0.2348070740699768,0.6089124977588654,True,0.6442755394777844,False,108,True
0.2867327967295711,0.2867327967295711,0.2867327967295711,0.01870004575190963,-40.65457992185551,-1.2347143765668467,170.32812479415372,14.433466533109309,0.2452579140663147,0.6084980964660645,False,0.6371200508754404,False,110,True
0.3348733107417258,0.3348733107417258,0.3348733107417258,0.011996675485960699,-36.62818637549728,-2.8589930871386993,170.50619946201476,-0.34614623750459544,0.2851482033729553,0.6090886294841766,False,0.6315137665971877,False,112,True
,,,,,,,,0.2851482033729553,0.6090886294841766,False,0.6315137665971877,False,114,False
0.32662665733549107,0.32662665733549107,0.32662665733549107,0.006973584912331087,-32.486848358752816,-6.54692025512305,174.9774684368125,8.594012305316197,0.27234435081481934,0.6089493930339813,False,0.6270008918845464,False,116,True
0.34585518929262093,0.34585518929262093,0.34585518929262093,0.014676870923188977,-31.83270471175806,-7.71652353369477,174.21501197745962,6.453777711761025,0.3055979013442993,0.6076765656471252,False,0.6231360266370622,False,118,True
0.3503699231383949,0.3503699231383949,0.3503699231383949,0.013039655841660773,-29.753113514400276,-8.508472522643837,176.81406148306715,4.792609110266445,0.3195227384567261,0.6048226654529572,False,0.6194733544002412,False,120,True
0.3820205471560543,0.3820205471560543,0.3820205471560543,0.007951386121911867,-29.05465204112572,-9.542296771343501,179.2524207319912,1.0860402929772628,0.3490838408470154,0.6004904210567474,False,0.6156767677315425,False,122,True
0.37451557251871614,0.37451557251871614,0.37451557251871614,0.004395531964369618,-28.990437368933176,-9.136624384418571,-179.42219596833414,1.1354887621424545,0.1273590326309204,0.5890886187553406,False,0.6103591379363021,False,124,True
0.37940947101712763,0.37940947101712763,0.37940947101712763,0.00591616058806111,-28.805189175015798,-8.7029578506322,-179.38056678042898,0.19721309061715753,0.129683256149292,0.5781269073486328,False,0.6039126918187683,False,126,True
0.3761192810686085,0.3761192810686085,0.3761192810686085,0.0024063581743439763,-29.408010728541083,-9.177310558739446,-178.1610411333001,0.0889387206410534,0.12697678804397583,0.568155974149704,False,0.5967613482849554,False,128,True
0.3866071251502854,0.3866071251502854,0.3866071251502854,0.0013621645785449872,-29.607885936237235,-9.118870734605704,-177.2573425637552,-7.400137674727541,0.13330161571502686,0.5588331818580627,True,0.6074090786279643,False,130,True
0.3898218616375546,0.3898218616375546,0.3898218616375546,0.0009607309982310519,-30.574728716500765,-8.78442583159413,-176.8408192751503,-7.45552310991913,0.1328035593032837,0.5511049926280975,True,0.6159272629023715,False,132,True
0.388765460756877,0.388765460756877,0.388765460756877,0.002507538644120648,-29.37642883494624,-8.274072730291985,-177.27009233364723,-5.774847673911909,0.13308817148208618,0.5447878241539001,False,0.6016993751526772,False,134,True
0.39543033896024604,0.39543033896024604,0.39543033896024604,0.0021361262552639123,-27.99670441762021,-8.681469255107576,-177.5672653164379,-5.611057851164954,0.13346070051193237,0.5396836698055267,False,0.5892962340832472,False,136,True
0.39909916259556116,0.39909916259556116,0.39909916259556116,0.005321043582171413,-27.288148961809796,-9.22111733939804,-177.12394843481985,-5.7417119918014174,0.13696950674057007,0.5356405079364777,False,0.5785650888538934,False,138,True
0.39633342774732216,0.39633342774732216,0.39633342774732216,0.0030910781408987446,-26.02621953390098,-9.248707367173647,-176.76101309237052,-5.664953566695587,0.13567781448364258,0.5322966277599335,False,0.5693113966351014,False,140,True
0.38447259003713397,0.38447259003713397,0.38447259003713397,0.0070401911286546845,-26.350558379510705,-8.916806926677392,-176.08636796773555,-4.817876004831425,0.1382952332496643,0.5296436548233032,False,0.5613778482727418,False,142,True
0.36686748245297923,0.36686748245297923,0.36686748245297923,0.007025853670741659,-25.14172803022221,-9.055319874324477,-175.86713608506585,-6.000861462920099,0.13979053497314453,0.5270407199859619,False,0.5545104226153859,False,144,True
0.3659370441554116,0.3659370441554116,0.3659370441554116,0.007055920574843996,-24.273539175743405,-8.596771967421233,-175.78965297000448,-4.886557008751755,0.13913214206695557,0.5251707434654236,False,0.5486424867853934,False,146,True
0.19633060854204104,0.19633060854204104,0.19633060854204104,0.006827200659429098,-21.833287636672555,-5.178611938115572,-178.4053924026399,-5.739487707596436,0.597470760345459,0.5210467278957367,False,0.5584081414974065,False,148,True
0.35417135431337643,0.35417135431337643,0.35417135431337643,0.016399581677191997,20.228177317195676,-5.587294320749641,-174.6784305468628,-3.7409500277714294,0.32733482122421265,0.5173301994800568,False,0.5501925530939366,False,150,True
0.36114342168668057,0.36114342168668057,0.36114342168668057,0.024007201471939334,22.262819130678864,-4.705186574064621,-174.51177139748253,-2.1715516144512303,0.34385067224502563,0.5131517350673676,False,0.5427843894886228,False,152,True
0.3685158654636919,0.3685158654636919,0.3685158654636919,0.0224072341936345,23.425947122106383,-4.774033937663643,-173.7416327039226,-2.37814822836415,0.34392356872558594,0.5064260065555573,False,0.5355127129020097,False,154,True
0.3771199953603764,0.3771199953603764,0.3771199953603764,0.023082301693064064,23.10853023186285,-4.670368918966038,-172.97530865152365,-4.293907514826313,0.33864033222198486,0.4971575140953064,False,0.5278416731406691,False,156,True
0.39509035077907007,0.39509035077907007,0.39509035077907007,0.024706295354266033,23.253637052294163,-3.977162477373012,-174.63561890078634,0.539130392904616,0.3251301646232605,0.4871736764907837,False,0.5197080738106921,False,158,True
0.396656704218167,0.396656704218167,0.396656704218167,0.011649537400136892,21.5198646177128,-2.973356719062355,-172.38864902485014,1.7909862126017995,0.3006059527397156,0.47694075107574463,False,0.5111546092637026,False,160,True
0.38797068228299364,0.38797068228299364,0.38797068228299364,0.007292389441209572,21.01126986916083,-2.755392036493497,-171.7694063650377,1.1470121796059394,0.29938530921936035,0.4669145941734314,False,0.5023066062456484,False,162,True
0.38723537290152865,0.38723537290152865,0.38723537290152865,0.001902963233479058,20.46924596384658,-2.2458865717521763,-171.1594002459623,2.4636953272515028,0.2905080318450928,0.457952082157135,False,0.49343570142794574,False,164,True
0.3711092553298613,0.3711092553298613,0.3711092553298613,0.004003439791729883,18.4637624876143,-2.6246558072604964,-171.56857404830558,0.507406705413814,0.28723442554473877,0.4500262141227722,False,0.4847538039669111,False,166,True
0.4075200204221353,0.4075200204221353,0.4075200204221353,0.0016280692273229016,17.987784380685618,-2.5632703315907652,-171.8432579616037,-4.171485087675685,0.2688373923301697,0.4429256319999695,False,0.47638816957352276,False,168,True
0.40237587759983307,0.40237587759983307,0.40237587759983307,0.0014750244928450464,11.863322454170707,-2.699902690494725,-171.52736012020299,-3.428603101571658,0.2362384796142578,0.43745869398117065,False,0.46860227445505237,False,170,True
0.40382672809252673,0.40382672809252673,0.40382672809252673,0.00686772734897644,2.680056651047651,-3.1218317983720962,-172.93900215876872,-2.9580804248879096,0.19669586420059204,0.43395674228668213,False,0.46167316802137837,False,172,True
0.39743339726499227,0.39743339726499227,0.39743339726499227,0.008858266944895977,-16.111075776495554,-3.2617205379958123,-176.3692475193172,-4.50106829078602,0.15126967430114746,0.4330598711967468,False,0.4559505086564521,False,174,True
0.37605945646842387,0.37605945646842387,0.37605945646842387,0.008705221001392918,-21.694812305948407,-3.380114339457366,-177.90417816941346,-0.36318337196705475,0.13704144954681396,0.4345508813858032,False,0.45167058320232234,False,176,True
0.19974366875184582,0.19974366875184582,0.19974366875184582,0.011504041961216184,-24.460731236357088,-3.055845054777454,179.75508022771785,-1.8066037783360498,0.5011001527309418,0.43895816802978516,False,0.46155649710804625,False,178,True
0.14285059645430706,0.14285059645430706,0.14285059645430706,0.004930307375902608,-24.671456374017804,-2.1879981214653164,178.0050907909366,0.6929979032641427,0.7943748980760574,0.4457560181617737,False,0.5281201773016485,False,180,True
0.27876350314766696,0.27876350314766696,0.27876350314766696,0.011552924286720398,-27.462681185188554,-2.1159276954728172,178.55094429786533,3.2111352402064495,0.2913867235183716,0.45643484592437744,False,0.5137831110261943,False,182,True
0.3205122652953387,0.3205122652953387,0.3205122652953387,0.010176049912529742,-28.005980680090634,-1.995701596306172,178.3816469075467,2.074402334431329,0.30691319704055786,0.4680481553077698,False,0.5046361198825094,False,184,True
0.35839279651925005,0.35839279651925005,0.35839279651925005,0.00444405798332299,-28.71578209160151,-2.7554241732415314,-179.79765176064495,2.7452882793337214,0.12643837928771973,0.4761802554130554,False,0.49894494698861863,False,186,True
0.3480260437773248,0.3480260437773248,0.3480260437773248,0.005158314316372155,-29.79695675166156,-2.2490122300884896,179.86917755682416,3.3113043007986263,0.3111599087715149,0.4860878586769104,False,0.49637352932627704,False,188,True
0.3159216198135908,0.3159216198135908,0.3159216198135908,0.0006924041234723672,-29.27280785081609,-2.094073672854809,-179.38975927429178,3.228691234623245,0.123119056224823,0.49074918031692505,False,0.49524865952440666,False,190,True
0.3247566079456846,0.3247566079456846,0.3247566079456846,0.0040220846481448845,-30.131867390441233,-2.1509631277549817,-178.09901147869815,0.16257664217049647,0.12664365768432617,0.49397629499435425,False,0.4949941866183962,False,192,True
0.2654611075697191,0.2654611075697191,0.2654611075697191,0.006991414951773597,-29.38090809029782,-1.577900480071078,-178.58936346788568,-0.8003081865213647,0.17821598052978516,0.4958503842353821,False,0.49516542614179343,False,194,True
0.20996133757441365,0.20996133757441365,0.20996133757441365,0.006249506409877608,-29.906667133827497,-0.8734070793947085,-177.71867748998642,-0.41002688576262386,0.4622167944908142,0.4975845217704773,False,0.4956492452675302,False,196,True
0.2036410005131899,0.2036410005131899,0.2036410005131899,0.006330651808927329,-29.182611144360305,-0.7567938770619842,-175.78807631082512,0.7834821050999173,0.5030416250228882,0.5005667805671692,False,0.4971277212186018,False,198,True
0.1772641419304991,0.1772641419304991,0.1772641419304991,0.007341269333060967,-27.067271848053547,-0.2576179498673164,-174.3769004251028,1.0848737222934985,0.6833590567111969,0.5046875178813934,False,0.5343739883171208,False,200,True
0.17361886646752622,0.17361886646752622,0.17361886646752622,0.004714491925493467,-26.706752843496847,0.2576687564279293,-173.44620141697888,5.085044943688151,0.6892919838428497,0.5103114247322083,False,0.5653575874222666,False,202,True
0.15593213499631708,0.15593213499631708,0.15593213499631708,0.007948826706453966,-25.875777175234376,0.031114788317422468,-172.72019968387468,3.8444719990035527,0.7939536273479462,0.5167492926120758,False,0.6110767954074026,False,204,True
0.13573451827021776,0.13573451827021776,0.13573451827021776,0.0068419172975736076,-24.38067309101222,0.5734500529731179,-172.12743547140633,1.6738574575123848,0.8670648783445358,0.5234474241733551,False,0.6622744119948292,False,206,True
0.11654762634056806,0.11654762634056806,0.11654762634056806,0.009212035925654956,-23.507976531716647,0.7068496522914877,-171.92717416606212,4.161516840427484,0.9052705615758896,0.5304604172706604,False,0.7108736419110413,False,208,True
0.12191386237220656,0.12191386237220656,0.12191386237220656,0.009557990617874252,-24.435443440845724,1.0540430157409615,-171.51357423452916,7.420907573502163,0.8943437561392784,0.5377780199050903,False,0.7475676647566888,False,210,True
0.14440573971803328,0.14440573971803328,0.14440573971803328,0.011360643018122675,-24.155686724120304,-0.03666591135920171,-171.2834154183128,7.175783760746047,0.8429543524980545,0.5452601313591003,False,0.766645002304962,False,212,True
0.3196754328656458,0.3196754328656458,0.3196754328656458,0.007742752359232934,-30.213150044992048,-1.725312289183242,-173.20628100393853,5.27369293365484,0.12768906354904175,0.5517204701900482,False,0.7236600958819792,False,214,True
0.3641544506725419,0.3641544506725419,0.3641544506725419,0.005411721459216322,-28.73863488669214,-2.017814547585429,-175.10968865825743,3.4852470187606133,0.129194438457489,0.5562574863433838,False,0.6901795739742602,False,216,True
0.38873643412186887,0.38873643412186887,0.38873643412186887,0.013449541721835628,-31.56127615376686,-2.437767067107527,-177.3040879987018,2.4113711997752474,0.13450390100479126,0.5586757659912109,False,0.6638788123776505,False,218,True
0.41494939489517624,0.41494939489517624,0.41494939489517624,0.016645473835220796,-31.61772204378966,-2.502501910752974,179.99890642298615,4.040733726882751,0.37866342067718506,0.564564436674118,False,0.6440159372369441,False,220,True
0.4122146630769385,0.4122146630769385,0.4122146630769385,0.010046228423754883,-30.166563534151525,-2.7859834484170634,177.22866499429546,6.491917196404636,0.3623155355453491,0.5697612166404724,False,0.6291649931176497,False,222,True
,,,,,,,,0.3623155355453491,0.5697612166404724,False,0.6291649931176497,False,224,False
0.3203661569992135,0.3203661569992135,0.3203661569992135,0.019471522294388074,-27.332330709082285,-3.1201787220547113,176.49171603385028,1.2674343278834108,0.32280951738357544,0.570449024438858,False,0.6174217993818915,False,226,True
0.34457998873698903,0.34457998873698903,0.34457998873698903,0.010395504933299023,-26.434173992648844,-3.2228649721062093,175.20203135010917,3.33681005471146,0.32915395498275757,0.569641500711441,False,0.6078657396478013,False,228,True
0.369053452564846,0.369053452564846,0.369053452564846,0.011671061387186982,-26.22963827092485,-3.449292115121302,175.28489666962096,7.687654630107413,0.3455314040184021,0.5687913000583649,False,0.600050851729914,False,230,True
0.38405683207038815,0.38405683207038815,0.38405683207038815,0.007234169506144881,-26.20775695437717,-3.60070382298246,177.0199066291855,7.643304170191271,0.35144615173339844,0.5673541724681854,False,0.5935115158775683,False,232,True
0.3808849778108809,0.3808849778108809,0.3808849778108809,0.006559229287272564,-27.621257963037735,-3.467414400374214,178.0962270728928,7.306818132857535,0.34217995405197144,0.5649882555007935,False,0.5878068638022134,False,234,True
0.3964286143801635,0.3964286143801635,0.3964286143801635,0.008156324780434385,-27.163660027721907,-2.886345608064623,177.74689159997214,12.214179013133094,0.3487778902053833,0.5632676482200623,False,0.5828990206857831,False,236,True
0.39429628748334,0.39429628748334,0.39429628748334,0.011445874666443197,-28.123497854279464,-3.266393958416048,179.38572877516006,8.553787103882472,0.35722917318344116,0.5605392456054688,False,0.5784270656697202,False,238,True
0.38527144544976544,0.38527144544976544,0.38527144544976544,0.005436783523217813,-26.578507092099265,-3.278835274772777,178.677634893546,7.117921637406362,0.34950000047683716,0.557165265083313,False,0.5741747055524388,False,240,True
,,,,,,,,0.34950000047683716,0.557165265083313,False,0.5741747055524388,False,242,False
0.35462440732034617,0.35462440732034617,0.35462440732034617,0.01011254363052179,-22.808416858223126,-3.5674468056344635,179.06007700574293,1.2755951778332388,0.35982954502105713,0.5518163740634918,False,0.5697030392546494,False,244,True
0.37276752923931605,0.37276752923931605,0.37276752923931605,0.004260975473226102,-25.82634058213658,-3.6344332091975984,-179.14243769332762,4.0322120074515055,0.1269528865814209,0.5425100028514862,False,0.5642644319740168,False,246,True
0.39590044130522,0.39590044130522,0.39590044130522,0.008420993687982164,-23.698404316055452,-4.547088079289076,-177.45248172731712,5.973569585214517,0.13104140758514404,0.5355320870876312,False,0.5585179629967396,False,248,True
0.4065172016844608,0.4065172016844608,0.4065172016844608,0.0126271674059714,-22.80811195670371,-5.077167407624189,-177.58796840216635,6.314992977328945,0.1367761492729187,0.5302096605300903,False,0.5528563025034098,False,250,True
0.4034622350388676,0.4034622350388676,0.4034622350388676,0.010732989050546695,-21.832488780613865,-6.297163701117494,-177.0619128221661,3.1659505649669453,0.13821947574615479,0.5259845852851868,False,0.5474819590597652,False,252,True
0.3942575714897594,0.3942575714897594,0.3942575714897594,0.002425746114030352,-23.797562068926293,-6.933578851256559,-177.40116872573697,3.103982485633066,0.12769359350204468,0.5229483544826508,False,0.5425752381443423,False,254,True
,,,,,,,,0.12769359350204468,0.5229483544826508,False,0.5425752381443423,False,256,False
0.367113392372281,0.367113392372281,0.367113392372281,0.007034680860883472,-20.259960680993206,-8.44504878207171,-177.10108830577778,-12.022597716741556,0.14772093296051025,0.518134355545044,True,0.5640601905154738,False,258,True
0.3679016077053194,0.3679016077053194,0.3679016077053194,0.009219993806459104,-21.461521613996155,-8.49646070994182,-176.3431527962795,-4.950081200054643,0.14177197217941284,0.515726774930954,False,0.5543935073985699,False,260,True
0.38574333542069844,0.38574333542069844,0.38574333542069844,0.005921732911038085,-19.681874487197238,-8.856718886552665,-175.9145568817482,-1.4462154106292755,0.13681012392044067,0.5145628750324249,False,0.5464273809253408,False,262,True
0.3827220209199764,0.3827220209199764,0.3827220209199764,0.00432775115426804,-15.205812075758411,-9.398028906176522,-175.6454342696423,-5.231845130674377,0.14442408084869385,0.5127597451210022,False,0.5396938537644731,False,264,True
0.3951012642516646,0.3951012642516646,0.3951012642516646,0.007515535614152786,-16.20269610847501,-10.09697741804593,-173.97555447730494,-6.527835157244001,0.15108907222747803,0.5113607943058014,False,0.5340272418727388,False,266,True
0.37367389085660696,0.37367389085660696,0.37367389085660696,0.011242342413722404,-19.573245695715876,-10.257110338267703,-173.37304594578805,-7.906989187075637,0.1489207148551941,0.5098428726196289,False,0.5291903680221168,False,268,True
